"from","to","weight"
"Marco CAMPOMENOSI (ITA-ID)","Susanna CECCARDI (ITA-ID)",1
"Marco CAMPOMENOSI (ITA-ID)","Antonio Maria RINALDI (ITA-ID)",1
"Marco CAMPOMENOSI (ITA-ID)","Anna BONFRISCO (ITA-ID)",1
"Marco CAMPOMENOSI (ITA-ID)","Valentino GRANT (ITA-ID)",1
"Marco CAMPOMENOSI (ITA-ID)","Annalisa TARDINO (ITA-ID)",1
"Georg MAYER (AUT-ID)","Catherine GRISET (FRA-ID)",1
"Georg MAYER (AUT-ID)","Harald VILIMSKY (AUT-ID)",1
"Georg MAYER (AUT-ID)","Jérôme RIVIÈRE (FRA-ID)",1
"Georg MAYER (AUT-ID)","Virginie JORON (FRA-ID)",1
"Georg MAYER (AUT-ID)","Aurélia BEIGNEUX (FRA-ID)",1
"Georg MAYER (AUT-ID)","Philippe OLIVIER (FRA-ID)",1
"Georg MAYER (AUT-ID)","Roman HAIDER (AUT-ID)",1
"Johan DANIELSSON (SWE-SD)","Norbert NEUSER (DEU-SD)",1
"Catherine GRISET (FRA-ID)","Gilles LEBRETON (FRA-ID)",1
"Catherine GRISET (FRA-ID)","Dominique BILDE (FRA-ID)",1
"Catherine GRISET (FRA-ID)","Gerolf ANNEMANS (BEL-ID)",1
"Catherine GRISET (FRA-ID)","Tom VANDENDRIESSCHE (BEL-ID)",1
"Catherine GRISET (FRA-ID)","France JAMET (FRA-ID)",1
"Catherine GRISET (FRA-ID)","Filip DE MAN (BEL-ID)",1
"Catherine GRISET (FRA-ID)","Jérôme RIVIÈRE (FRA-ID)",1
"Catherine GRISET (FRA-ID)","Thierry MARIANI (FRA-ID)",1
"Catherine GRISET (FRA-ID)","Hervé JUVIN (FRA-ID)",1
"Catherine GRISET (FRA-ID)","Virginie JORON (FRA-ID)",1
"Catherine GRISET (FRA-ID)","Jean-Paul GARRAUD (FRA-ID)",1
"Catherine GRISET (FRA-ID)","Aurélia BEIGNEUX (FRA-ID)",1
"Catherine GRISET (FRA-ID)","Philippe OLIVIER (FRA-ID)",1
"Catherine GRISET (FRA-ID)","André ROUGÉ (FRA-ID)",1
"Catherine GRISET (FRA-ID)","Mathilde ANDROUËT (FRA-ID)",1
"Catherine GRISET (FRA-ID)","Jean-Lin LACAPELLE (FRA-ID)",1
"Helmut SCHOLZ (DEU-GUE_NGL)","Martina MICHELS (DEU-GUE_NGL)",1
"Evžen TOŠENOVSKÝ (CZE-ECR)","Alexandr VONDRA (CZE-ECR)",1
"Evžen TOŠENOVSKÝ (CZE-ECR)","Veronika VRECIONOVÁ (CZE-ECR)",1
"Ryszard Antoni LEGUTKO (POL-ECR)","Johan VAN OVERTVELDT (BEL-ECR)",1
"Ryszard Antoni LEGUTKO (POL-ECR)","Assita KANKO (BEL-ECR)",1
"Ryszard Antoni LEGUTKO (POL-ECR)","Anna ZALEWSKA (POL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Jadwiga WIŚNIEWSKA (POL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Kosma ZŁOTOWSKI (POL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Zdzisław KRASNODĘBSKI (POL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Johan VAN OVERTVELDT (BEL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Assita KANKO (BEL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Patryk JAKI (POL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Beata KEMPA (POL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Izabela-Helena KLOC (POL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Joanna KOPCIŃSKA (POL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Beata MAZUREK (POL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Andżelika Anna MOŻDŻANOWSKA (POL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Elżbieta RAFALSKA (POL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Bogdan RZOŃCA (POL-ECR)",1
"Tomasz Piotr PORĘBA (POL-ECR)","Grzegorz TOBISZOWSKI (POL-ECR)",1
