"from","to","weight"
"Antonio TAJANI (ITA-EPP)","Dolors MONTSERRAT (ESP-EPP)",1
"Antonio TAJANI (ITA-EPP)","Ibán GARCÍA DEL BLANCO (ESP-SD)",1
"Antonio TAJANI (ITA-EPP)","Nacho SÁNCHEZ AMOR (ESP-SD)",1
"Antonio TAJANI (ITA-EPP)","Manuel PIZARRO (PRT-SD)",1
"Antonio TAJANI (ITA-EPP)","Adriana MALDONADO LÓPEZ (ESP-SD)",1
"Antonio TAJANI (ITA-EPP)","Petros KOKKALIS (GRC-GUE_NGL)",1
"Antonio TAJANI (ITA-EPP)","Álvaro AMARO (PRT-EPP)",1
"Antonio TAJANI (ITA-EPP)","Luisa REGIMENTI (ITA-ID)",1
"Antonio TAJANI (ITA-EPP)","Andrea CAROPPO (ITA-EPP)",1
"Antonio TAJANI (ITA-EPP)","Alexis GEORGOULIS (GRC-GUE_NGL)",1
"Antonio TAJANI (ITA-EPP)","Giuseppe MILAZZO (ITA-ECR)",1
"Antonio TAJANI (ITA-EPP)","Raffaele STANCANELLI (ITA-ECR)",1
"Antonio TAJANI (ITA-EPP)","Jorge BUXADÉ VILLALBA (ESP-ECR)",1
"Antonio TAJANI (ITA-EPP)","Hermann TERTSCH (ESP-ECR)",1
"Antonio TAJANI (ITA-EPP)","Radan KANEV (BGR-EPP)",1
"Antonio TAJANI (ITA-EPP)","Tsvetelina PENKOVA (BGR-SD)",1
"Antonio TAJANI (ITA-EPP)","Ivo HRISTOV (BGR-SD)",1
"Antonio TAJANI (ITA-EPP)","Samira RAFAELA (NLD-RENEW)",1
"Antonio TAJANI (ITA-EPP)","Mazaly AGUILAR (ESP-ECR)",1
"Antonio TAJANI (ITA-EPP)","Estrella DURÁ FERRANDIS (ESP-SD)",1
"Antonio TAJANI (ITA-EPP)","Marianne VIND (DNK-SD)",1
"Antonio TAJANI (ITA-EPP)","Adrián VÁZQUEZ LÁZARA (ESP-RENEW)",1
"Frédérique RIES (BEL-RENEW)","Raffaele FITTO (ITA-ECR)",1
"Frédérique RIES (BEL-RENEW)","Sergio BERLATO (ITA-ECR)",1
"Frédérique RIES (BEL-RENEW)","Lefteris CHRISTOFOROU (CYP-EPP)",1
"Frédérique RIES (BEL-RENEW)","Margrete AUKEN (DNK-GREEN_EFA)",1
"Frédérique RIES (BEL-RENEW)","Jacek SARYUSZ-WOLSKI (POL-ECR)",1
"Frédérique RIES (BEL-RENEW)","Anna FOTYGA (POL-ECR)",1
"Frédérique RIES (BEL-RENEW)","Marc TARABELLA (BEL-SD)",1
"Frédérique RIES (BEL-RENEW)","Corina CREȚU (ROU-SD)",1
"Frédérique RIES (BEL-RENEW)","Andrea COZZOLINO (ITA-SD)",1
"Frédérique RIES (BEL-RENEW)","Michal ŠIMEČKA (SVK-RENEW)",1
"Frédérique RIES (BEL-RENEW)","Nils TORVALDS (FIN-RENEW)",1
"Frédérique RIES (BEL-RENEW)","Cláudia MONTEIRO DE AGUIAR (PRT-EPP)",1
"Frédérique RIES (BEL-RENEW)","Eleonora EVI (ITA-GREEN_EFA)",1
"Frédérique RIES (BEL-RENEW)","Jens GIESEKE (DEU-EPP)",1
"Frédérique RIES (BEL-RENEW)","Simona BONAFÈ (ITA-SD)",1
"Frédérique RIES (BEL-RENEW)","Joachim SCHUSTER (DEU-SD)",1
"Frédérique RIES (BEL-RENEW)","Caterina CHINNICI (ITA-SD)",1
"Frédérique RIES (BEL-RENEW)","Karol KARSKI (POL-ECR)",1
"Frédérique RIES (BEL-RENEW)","Jytte GUTELAND (SWE-SD)",1
"Frédérique RIES (BEL-RENEW)","Esteban GONZÁLEZ PONS (ESP-EPP)",1
"Frédérique RIES (BEL-RENEW)","Annie SCHREIJER-PIERIK (NLD-EPP)",1
"Frédérique RIES (BEL-RENEW)","Elissavet VOZEMBERG-VRIONIDI (GRC-EPP)",1
"Frédérique RIES (BEL-RENEW)","Manolis KEFALOGIANNIS (GRC-EPP)",1
"Frédérique RIES (BEL-RENEW)","Eva KAILI (GRC-SD)",1
"Frédérique RIES (BEL-RENEW)","Nikos ANDROULAKIS (GRC-SD)",1
"Frédérique RIES (BEL-RENEW)","Giuseppe FERRANDINO (ITA-SD)",1
"Frédérique RIES (BEL-RENEW)","Tilly METZ (LUX-GREEN_EFA)",1
"Frédérique RIES (BEL-RENEW)","Benoît LUTGEN (BEL-EPP)",1
"Frédérique RIES (BEL-RENEW)","Nathalie LOISEAU (FRA-RENEW)",1
"Frédérique RIES (BEL-RENEW)","Chrysoula ZACHAROPOULOU (FRA-RENEW)",1
"Frédérique RIES (BEL-RENEW)","Luis GARICANO (ESP-RENEW)",1
"Frédérique RIES (BEL-RENEW)","Søren GADE (DNK-RENEW)",1
"Frédérique RIES (BEL-RENEW)","Pierre KARLESKIND (FRA-RENEW)",1
"Frédérique RIES (BEL-RENEW)","Katalin CSEH (HUN-RENEW)",1
"Frédérique RIES (BEL-RENEW)","Pierfrancesco MAJORINO (ITA-SD)",1
"Frédérique RIES (BEL-RENEW)","Carlo CALENDA (ITA-SD)",1
"Frédérique RIES (BEL-RENEW)","Ioan-Rareş BOGDAN (ROU-EPP)",1
"Frédérique RIES (BEL-RENEW)","Dan-Ştefan MOTREANU (ROU-EPP)",1
"Frédérique RIES (BEL-RENEW)","Barbara THALER (AUT-EPP)",1
"Frédérique RIES (BEL-RENEW)","Günther SIDL (AUT-SD)",1
"Frédérique RIES (BEL-RENEW)","Bettina VOLLATH (AUT-SD)",1
"Frédérique RIES (BEL-RENEW)","Sira REGO (ESP-GUE_NGL)",1
"Frédérique RIES (BEL-RENEW)","Pernando BARRENA ARZA (ESP-GUE_NGL)",1
