"from","to","weight"
"Markus FERBER (DEU-EPP)","Andżelika Anna MOŻDŻANOWSKA (POL-ECR)",1
"Markus FERBER (DEU-EPP)","Janina OCHOJSKA (POL-EPP)",1
"Markus FERBER (DEU-EPP)","Radosław SIKORSKI (POL-EPP)",1
"Markus FERBER (DEU-EPP)","Javier ZARZALEJOS (ESP-EPP)",1
"Markus FERBER (DEU-EPP)","Juan Ignacio ZOIDO ÁLVAREZ (ESP-EPP)",1
"Markus FERBER (DEU-EPP)","Vasile BLAGA (ROU-EPP)",1
"Markus FERBER (DEU-EPP)","Mircea-Gheorghe HAVA (ROU-EPP)",1
"Markus FERBER (DEU-EPP)","Alexander BERNHUBER (AUT-EPP)",1
"Markus FERBER (DEU-EPP)","Angelika WINZIG (AUT-EPP)",1
"Markus FERBER (DEU-EPP)","Traian BĂSESCU (ROU-EPP)",1
"Markus FERBER (DEU-EPP)","Isabel BENJUMEA BENJUMEA (ESP-EPP)",1
"Markus FERBER (DEU-EPP)","Dolors MONTSERRAT (ESP-EPP)",1
"Markus FERBER (DEU-EPP)","Frances FITZGERALD (IRL-EPP)",1
"Markus FERBER (DEU-EPP)","Lídia PEREIRA (PRT-EPP)",1
"Markus FERBER (DEU-EPP)","Peter POLLÁK (SVK-EPP)",1
"Markus FERBER (DEU-EPP)","Vladimír BILČÍK (SVK-EPP)",1
"Markus FERBER (DEU-EPP)","Leopoldo LÓPEZ GIL (ESP-EPP)",1
"Markus FERBER (DEU-EPP)","Tom BERENDSEN (NLD-EPP)",1
"Markus FERBER (DEU-EPP)","Aušra SEIBUTYTĖ (LTU-EPP)",1
"Markus FERBER (DEU-EPP)","Alexander ALEXANDROV YORDANOV (BGR-EPP)",1
"Markus FERBER (DEU-EPP)","Rasa JUKNEVIČIENĖ (LTU-EPP)",1
"Markus FERBER (DEU-EPP)","Liudas MAŽYLIS (LTU-EPP)",1
"Markus FERBER (DEU-EPP)","Andrius KUBILIUS (LTU-EPP)",1
"Markus FERBER (DEU-EPP)","Andrey SLABAKOV (BGR-ECR)",1
"Markus FERBER (DEU-EPP)","Salvatore DE MEO (ITA-EPP)",1
"Markus FERBER (DEU-EPP)","Christian SAGARTZ (AUT-EPP)",1
"Markus FERBER (DEU-EPP)","Riho TERRAS (EST-EPP)",1
"Peter LIESE (DEU-EPP)","José Manuel GARCÍA-MARGALLO Y MARFIL (ESP-EPP)",1
"Peter LIESE (DEU-EPP)","Rainer WIELAND (DEU-EPP)",1
"Peter LIESE (DEU-EPP)","Michael GAHLER (DEU-EPP)",1
"Peter LIESE (DEU-EPP)","Othmar KARAS (AUT-EPP)",1
"Peter LIESE (DEU-EPP)","Angelika NIEBLER (DEU-EPP)",1
"Peter LIESE (DEU-EPP)","Antonius MANDERS (NLD-EPP)",1
"Peter LIESE (DEU-EPP)","Janusz LEWANDOWSKI (POL-EPP)",1
"Peter LIESE (DEU-EPP)","Anne SANDER (FRA-EPP)",1
"Peter LIESE (DEU-EPP)","David CASA (MLT-EPP)",1
"Peter LIESE (DEU-EPP)","Daniel CASPARY (DEU-EPP)",1
"Peter LIESE (DEU-EPP)","Andreas SCHWAB (DEU-EPP)",1
