"from","to","weight"
"Sergio BERLATO (ITA-ECR)","Ladislav ILČIĆ (HRV-ECR)",1
"Lara WOLTERS (NLD-SD)","Claudia GAMON (AUT-RENEW)",1
"Lara WOLTERS (NLD-SD)","Adriana MALDONADO LÓPEZ (ESP-SD)",1
"Lara WOLTERS (NLD-SD)","Franco ROBERTI (ITA-SD)",1
"Brice HORTEFEUX (FRA-EPP)","Anne SANDER (FRA-EPP)",1
"Brice HORTEFEUX (FRA-EPP)","Nadine MORANO (FRA-EPP)",1
"Brice HORTEFEUX (FRA-EPP)","Arnaud DANJEAN (FRA-EPP)",1
"Brice HORTEFEUX (FRA-EPP)","François-Xavier BELLAMY (FRA-EPP)",1
"Brice HORTEFEUX (FRA-EPP)","Nathalie COLIN-OESTERLÉ (FRA-EPP)",1
"Jan ZAHRADIL (CZE-ECR)","Adam BIELAN (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Jacek SARYUSZ-WOLSKI (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Anna FOTYGA (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Ryszard CZARNECKI (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Zbigniew KUŹMIUK (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Roberts ZĪLE (LVA-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Marco CAMPOMENOSI (ITA-ID)",1
"Jan ZAHRADIL (CZE-ECR)","Waldemar TOMASZEWSKI (LTU-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Evžen TOŠENOVSKÝ (CZE-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Ryszard Antoni LEGUTKO (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Tomasz Piotr PORĘBA (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Carlo FIDANZA (ITA-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Alessandro PANZA (ITA-ID)",1
"Jan ZAHRADIL (CZE-ECR)","Paolo BORCHIA (ITA-ID)",1
"Jan ZAHRADIL (CZE-ECR)","Marco ZANNI (ITA-ID)",1
"Jan ZAHRADIL (CZE-ECR)","Angel DZHAMBAZKI (BGR-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Jadwiga WIŚNIEWSKA (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Kosma ZŁOTOWSKI (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Karol KARSKI (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Zdzisław KRASNODĘBSKI (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Gerolf ANNEMANS (BEL-ID)",1
"Jan ZAHRADIL (CZE-ECR)","Jörg MEUTHEN (DEU-ID)",1
"Jan ZAHRADIL (CZE-ECR)","Danilo Oscar LANCINI (ITA-ID)",1
"Jan ZAHRADIL (CZE-ECR)","Geert BOURGEOIS (BEL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Assita KANKO (BEL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Lars Patrick BERG (DEU-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Joachim Stanisław BRUDZIŃSKI (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Patryk JAKI (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Krzysztof JURGIEL (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Beata KEMPA (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Izabela-Helena KLOC (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Joanna KOPCIŃSKA (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Elżbieta KRUK (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Alexandr VONDRA (CZE-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Beata MAZUREK (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Andżelika Anna MOŻDŻANOWSKA (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Elżbieta RAFALSKA (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Bogdan RZOŃCA (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Veronika VRECIONOVÁ (CZE-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Beata SZYDŁO (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Grzegorz TOBISZOWSKI (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Witold Jan WASZCZYKOWSKI (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Anna ZALEWSKA (POL-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Silvia SARDONE (ITA-ID)",1
"Jan ZAHRADIL (CZE-ECR)","Gianna GANCIA (ITA-ID)",1
"Jan ZAHRADIL (CZE-ECR)","Pietro FIOCCHI (ITA-ECR)",1
"Jan ZAHRADIL (CZE-ECR)","Gianantonio DA RE (ITA-ID)",1
"Jan ZAHRADIL (CZE-ECR)","Alessandra BASSO (ITA-ID)",1
