"from","to","weight"
"Constanze KREHL (DEU-SD)","Simona BONAFÈ (ITA-SD)",1
"Constanze KREHL (DEU-SD)","Klaus BUCHNER (DEU-GREEN_EFA)",1
"Constanze KREHL (DEU-SD)","Fulvio MARTUSCIELLO (ITA-EPP)",1
"Constanze KREHL (DEU-SD)","Martin SONNEBORN (DEU-NI)",1
"Constanze KREHL (DEU-SD)","Rosa D'AMATO (ITA-GREEN_EFA)",1
"Constanze KREHL (DEU-SD)","Joachim SCHUSTER (DEU-SD)",1
"Constanze KREHL (DEU-SD)","Piernicola PEDICINI (ITA-GREEN_EFA)",1
"Constanze KREHL (DEU-SD)","Pina PICIERNO (ITA-SD)",1
"Constanze KREHL (DEU-SD)","Sergei STANISHEV (BGR-SD)",1
"Constanze KREHL (DEU-SD)","Caterina CHINNICI (ITA-SD)",1
"Constanze KREHL (DEU-SD)","Krzysztof HETMAN (POL-EPP)",1
