"from","to","weight"
"Jacek SARYUSZ-WOLSKI (POL-ECR)","Elżbieta KRUK (POL-ECR)",1
"Jacek SARYUSZ-WOLSKI (POL-ECR)","Beata MAZUREK (POL-ECR)",1
"Jacek SARYUSZ-WOLSKI (POL-ECR)","Andżelika Anna MOŻDŻANOWSKA (POL-ECR)",1
"Jacek SARYUSZ-WOLSKI (POL-ECR)","Elżbieta RAFALSKA (POL-ECR)",1
"Jacek SARYUSZ-WOLSKI (POL-ECR)","Bogdan RZOŃCA (POL-ECR)",1
"Jacek SARYUSZ-WOLSKI (POL-ECR)","Beata SZYDŁO (POL-ECR)",1
"Jacek SARYUSZ-WOLSKI (POL-ECR)","Grzegorz TOBISZOWSKI (POL-ECR)",1
"Jacek SARYUSZ-WOLSKI (POL-ECR)","Witold Jan WASZCZYKOWSKI (POL-ECR)",1
"Jacek SARYUSZ-WOLSKI (POL-ECR)","Anna ZALEWSKA (POL-ECR)",1
"Jacek SARYUSZ-WOLSKI (POL-ECR)","Andrey SLABAKOV (BGR-ECR)",1
"Jacek SARYUSZ-WOLSKI (POL-ECR)","Dominik TARCZYŃSKI (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Ryszard CZARNECKI (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Ryszard Antoni LEGUTKO (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Tomasz Piotr PORĘBA (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Jadwiga WIŚNIEWSKA (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Kosma ZŁOTOWSKI (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Karol KARSKI (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Zdzisław KRASNODĘBSKI (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Joachim Stanisław BRUDZIŃSKI (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Patryk JAKI (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Krzysztof JURGIEL (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Beata KEMPA (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Izabela-Helena KLOC (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Joanna KOPCIŃSKA (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Elżbieta KRUK (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Beata MAZUREK (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Andżelika Anna MOŻDŻANOWSKA (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Elżbieta RAFALSKA (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Bogdan RZOŃCA (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Beata SZYDŁO (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Grzegorz TOBISZOWSKI (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Witold Jan WASZCZYKOWSKI (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Anna ZALEWSKA (POL-ECR)",1
"Anna FOTYGA (POL-ECR)","Dominik TARCZYŃSKI (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Zbigniew KUŹMIUK (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Ryszard Antoni LEGUTKO (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Tomasz Piotr PORĘBA (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Jadwiga WIŚNIEWSKA (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Kosma ZŁOTOWSKI (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Karol KARSKI (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Zdzisław KRASNODĘBSKI (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Joachim Stanisław BRUDZIŃSKI (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Patryk JAKI (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Krzysztof JURGIEL (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Beata KEMPA (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Izabela-Helena KLOC (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Joanna KOPCIŃSKA (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Elżbieta KRUK (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Beata MAZUREK (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Andżelika Anna MOŻDŻANOWSKA (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Elżbieta RAFALSKA (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Bogdan RZOŃCA (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Beata SZYDŁO (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Grzegorz TOBISZOWSKI (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Witold Jan WASZCZYKOWSKI (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Anna ZALEWSKA (POL-ECR)",1
"Ryszard CZARNECKI (POL-ECR)","Dominik TARCZYŃSKI (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Ryszard Antoni LEGUTKO (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Tomasz Piotr PORĘBA (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Peter van DALEN (NLD-EPP)",1
"Zbigniew KUŹMIUK (POL-ECR)","Angel DZHAMBAZKI (BGR-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Jadwiga WIŚNIEWSKA (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Kosma ZŁOTOWSKI (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Karol KARSKI (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Zdzisław KRASNODĘBSKI (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Krzysztof HETMAN (POL-EPP)",1
"Zbigniew KUŹMIUK (POL-ECR)","Joachim Stanisław BRUDZIŃSKI (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Krzysztof JURGIEL (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Joanna KOPCIŃSKA (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Elżbieta KRUK (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Beata MAZUREK (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Elżbieta RAFALSKA (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Bogdan RZOŃCA (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Beata SZYDŁO (POL-ECR)",1
"Zbigniew KUŹMIUK (POL-ECR)","Grzegorz TOBISZOWSKI (POL-ECR)",1
